Sample,Number,MISGP_sample_number,Lake,Lake_sub_basin,Waterbody_ID,Lake_lat,Lake_long,Location_within_waterbody,Site_lat,Site_long,State,County,Year_collected,Date_collected,Collector,Microsatellite_strain,Fluridone_response,2_4D_response,Procellacor_response,ITS_ID,Comments,Putative_ID,Date_received,Who_received,Fresh_Frozen_Dried,Date Frozen,Extraction_comments,Date_extracted,Who_extracted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11601,11601,,Little Bearskin,,1523500,45.7111369,-89.6992006,95,45.71424355,-89.70343574,WI,Oneida,2021,8/17/21,Michelle Nault ,H_MYR_11589,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/18/21,Sabrina Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11602,11602,,Little Bearskin,,1523500,45.7111369,-89.6992006,221,45.71272156,-89.69999942,WI,Oneida,2021,8/17/21,Michelle Nault ,H_MYR_11589,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/18/21,Sabrina Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11603,11603,,Little Bearskin,,1523500,45.7111369,-89.6992006,148,45.70819228,-89.70238858,WI,Oneida,2021,8/17/21,Michelle Nault ,NORTHERN,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/18/21,Sabrina Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11604,11604,,Little Bearskin,,1523500,45.7111369,-89.6992006,320,45.71195264,-89.69481339,WI,Oneida,2021,8/17/21,Michelle Nault ,H_MYR_11589,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/18/21,Sabrina Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11605,11605,,Little Bearskin,,1523500,45.7111369,-89.6992006,248,45.71271872,-89.69858719,WI,Oneida,2021,8/17/21,Michelle Nault ,H_MYR_11589,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11606,11606,,Little Bearskin,,1523500,45.7111369,-89.6992006,151,45.7138613,-89.70181885,WI,Oneida,2021,8/17/21,Michelle Nault ,H_MYR_11589,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11607,11607,,Little Bearskin,,1523500,45.7111369,-89.6992006,267,45.70931504,-89.69806589,WI,Oneida,2021,8/17/21,Michelle Nault ,H_MYR_11589,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11608,11608,,Little Bearskin,,1523500,45.7111369,-89.6992006,63,45.71462437,-89.70451301,WI,Oneida,2021,8/17/21,Michelle Nault ,H_MYR_11589,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11609,11609,,Little Bearskin,,1523500,45.7111369,-89.6992006,412,45.70966846,-89.68889089,WI,Oneida,2021,8/17/21,Michelle Nault ,H_MYR_11589,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11610,11610,,Turtle,,795100,42.72528308,-88.68172869,229,42.72528308,-88.68172869,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11611,11611,,Turtle,,795100,42.72528308,-88.68172869,259,42.72859863,-88.68030262,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11612,11612,,Turtle,,795100,42.72528308,-88.68172869,49,42.72402325,-88.68808216,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11612,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11613,11613,,Turtle,,795100,42.72528308,-88.68172869,294,42.72559017,-88.67946255,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11614,11614,,Turtle,,795100,42.72528308,-88.68172869,4,42.72371083,-88.6898964,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11615,11615,,Turtle,,795100,42.72528308,-88.68172869,402,42.72753667,-88.67490186,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11616,11616,,Turtle,,795100,42.72528308,-88.68172869,392,42.72820813,-88.67533951,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11617,11617,,Turtle,,795100,42.72528308,-88.68172869,111,42.72433047,-88.68581611,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11617,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11618,11618,,Turtle,,795100,42.72528308,-88.68172869,101,42.72766163,-88.68574578,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11619,11619,,Turtle,,795100,42.72528308,-88.68172869,72,42.72434602,-88.68717153,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11620,11620,,Turtle,,795100,42.72528308,-88.68172869,155,42.72797399,-88.68393141,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11621,11621,,Turtle,,795100,42.72528308,-88.68172869,398,42.72620944,-88.67538205,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11622,11622,,Turtle,,795100,42.72528308,-88.68172869,55,42.72601678,-88.68758822,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11623,11623,,Turtle,,795100,42.72528308,-88.68172869,219,42.72861424,-88.68165814,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11624,11624,,Turtle,,795100,42.72528308,-88.68172869,21,42.72503295,-88.68896473,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11617,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11625,11625,,Turtle,,795100,42.72528308,-88.68172869,28,42.72835895,-88.68844273,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/19/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11626,11626,,Turtle,,795100,42.72528308,-88.68172869,13,42.72437189,-88.68943057,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11627,11627,,Turtle,,795100,42.72528308,-88.68172869,358,42.72922314,-88.67667377,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11628,11628,,Turtle,,795100,42.72528308,-88.68172869,378,42.72621989,-88.67628569,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11617,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11629,11629,,Turtle,,795100,42.72528308,-88.68172869,412,42.7265321,-88.67447132,WI,Walworth,2021,7/6/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11630,11630,,Storrs,,780300,42.77390172,-88.91749712,55,42.77767739,-88.91669789,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11631,11631,,Storrs,,780300,42.77390172,-88.91749712,41,42.77390172,-88.91749712,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11631,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11632,11632,,Storrs,,780300,42.77390172,-88.91749712,7,42.77580984,-88.9192975,WI,Rock,2021,8/4/21,Michelle Nault ,E_MISGP_1863,sensitive,sensitive,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11633,11633,,Storrs,,780300,42.77390172,-88.91749712,2,42.77662364,-88.91965008,WI,Rock,2021,8/4/21,Michelle Nault ,E_MISGP_1863,sensitive,sensitive,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11634,11634,,Storrs,,780300,42.77390172,-88.91749712,13,42.77688338,-88.9185437,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11635,11635,,Storrs,,780300,42.77390172,-88.91749712,77,42.77820968,-88.91595511,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11636,11636,,Storrs,,780300,42.77390172,-88.91749712,107,42.77550159,-88.91526891,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11637,11637,,Storrs,,780300,42.77390172,-88.91749712,11,42.77553626,-88.91893554,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11610,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11638,11638,,Storrs,,780300,42.77390172,-88.91749712,10,42.77607649,-88.91892614,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11631,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11639,11639,,Storrs,,780300,42.77390172,-88.91749712,20,42.77606957,-88.91819281,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11639,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11640,11640,,Storrs,,780300,42.77390172,-88.91749712,1,42.77716387,-88.91964069,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11640,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11641,11641,,Storrs,,780300,42.77390172,-88.91749712,52,42.77362813,-88.91713517,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11631,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11642,11642,,Storrs,,780300,42.77390172,-88.91749712,3,42.77608341,-88.91965947,WI,Rock,2021,8/4/21,Michelle Nault ,E_MISGP_1863,sensitive,sensitive,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11643,11643,,Storrs,,780300,42.77390172,-88.91749712,128,42.77549464,-88.91453559,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11631,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11644,11644,,Storrs,,780300,42.77390172,-88.91749712,90,42.77793609,-88.91559315,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11631,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11645,11645,,Storrs,,780300,42.77390172,-88.91749712,102,42.77820273,-88.91522176,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11631,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11646,11646,,Storrs,,780300,42.77390172,-88.91749712,120,42.77360731,-88.91493526,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11631,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/21/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11647,11647,,Storrs,,780300,42.77390172,-88.91749712,23,42.77444888,-88.91822102,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11639,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/26/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11648,11648,,Storrs,,780300,42.77390172,-88.91749712,18,42.77715003,-88.9181174,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11639,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/26/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11649,11649,,Storrs,,780300,42.77390172,-88.91749712,25,42.77795691,-88.91779321,WI,Rock,2021,8/4/21,Michelle Nault ,H_MYR_11639,unknown,unknown,,,,,9/28/21,PJD,Dried,,,10/26/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11650,11650,,Silver,,1599800,45.9214451,-89.2377926,66,45.91969311,-89.23805355,WI,Vilas,2021,6/30/21,Michelle Nault,,,,,EWM,WIDNR_ITS,,9/29/21,KAG,Dried ,,,10/26/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11651,11651,,Silver,,1599800,45.9214451,-89.2377926,139,45.92326539,-89.23387769,WI,Vilas,2021,6/30/21,Michelle Nault,,,,,EWM,WIDNR_ITS,,9/29/21,KAG,Dried ,,,10/26/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11652,11652,,Kentuck,,716800,45.9852074,-88.9998038,,45.9852074,-88.9998038,WI,Vilas,2021,6/30/21,Michelle Nault,NORTHERN,unknown,unknown,,NWM,WIDNR_ITS,,9/29/21,KAG,Dried ,,,10/26/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11653,11653,,Green,,28100,43.4598177,-88.101148,190,43.46038541,-88.10014643,WI,Washington,2021,8/17/21,Michelle Nault,NORTHERN,unknown,unknown,,NWM,WIDNR_ITS,,9/29/21,KAG,Dried ,,,10/26/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11654,11654,,Green,,28100,43.4598177,-88.101148,296,43.46058139,-88.09569032,WI,Washington,2021,8/17/21,Michelle Nault,NORTHERN,unknown,unknown,,NWM,WIDNR_ITS,,9/29/21,KAG,Dried ,,,10/26/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11655,11655,,Unnamed,,5573776,43.17811,-90.137262,199,43.17812431,-90.13858204,WI,Sauk,2021,7/2/21,Michelle Nault,E_MISGP_734,sensitive,sensitive,,NWM,WIDNR_ITS,,9/29/21,KAG,Dried ,,,10/26/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11656,11656,,Unnamed,,5573776,43.17811,-90.137262,200,43.17812478,-90.1381883,WI,Sauk,2021,7/2/21,Michelle Nault,NORTHERN,unknown,unknown,,NWM,WIDNR_ITS,,9/29/21,KAG,Dried ,,,10/26/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_11657,11657,,Emery,,168800,43.7882249,-89.4495208,51,43.7870111,-89.45026507,WI,Marquette,2021,7/2/21,Michelle Nault,,,,,EWM,WIDNR_ITS,,9/29/21,KAG,Dried ,,,10/26/21,Patrick Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
